order_id,brand,customer_id,dealer_id,purchase_date,model,quantity,unit_price,payment_method,region,city
ORD-MAR-21548,Maruti,7e7755ef93d5ccca,DLR-141,2024-05-27 20:02:07,Fronx,1,980342,EMI,Telangana,Nizamabad
ORD-MAR-21549,Maruti,cc8e36ced577c9e5,DLR-148,2024-03-30 18:39:02,Alto,1,389382,Finance,West Bengal,Howrah
ORD-MAR-21550,Maruti,b11d113d8dfcae28,DLR-146,2025-03-19 07:30:44,Baleno,1,819087,EMI,West Bengal,Kolkata
ORD-MAR-21551,Maruti,65026542003bbc7d,DLR-149,2025-05-16 09:24:45,WagonR,1,597764,Lease,Rajasthan,Jaipur
ORD-MAR-21552,Maruti,bf2557aea2a56929,DLR-128,2025-04-14 05:48:27,Swift,1,706246,Finance,West Bengal,Kolkata
ORD-MAR-21553,Maruti,ef5608b87e160497,DLR-106,2025-06-06 21:28:28,Swift,1,728796,Finance,Delhi NCR,New Delhi
ORD-MAR-21554,Maruti,c8062d0794c36e69,DLR-135,2025-03-18 10:34:28,Ignis,1,713150,Cash,Maharashtra,Mumbai
ORD-MAR-21555,Maruti,86fb68112888a800,DLR-134,2024-06-24 09:59:41,Brezza,1,978704,Finance,West Bengal,Howrah
ORD-MAR-21556,Maruti,c8f96aafed0eeae2,DLR-110,2025-06-15 00:12:06,Baleno,1,775714,Finance,Rajasthan,Jodhpur
ORD-MAR-21557,Maruti,7a7b3620b5fad879,DLR-137,2024-07-12 14:55:46,Grand Vitara,1,1804887,Finance,Tamil Nadu,Chennai
ORD-MAR-21558,Maruti,cb96c5827de366c4,DLR-103,2025-02-14 15:28:15,Brezza,1,1180666,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21559,Maruti,1fed9c1fa12c1c06,DLR-119,2025-04-19 13:24:17,Fronx,1,927949,EMI,Maharashtra,Mumbai
ORD-MAR-21560,Maruti,a9718a1faea9b3de,DLR-122,2024-11-30 14:24:50,Brezza,1,1056914,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21561,Maruti,72968c49e606f4fb,DLR-100,2024-04-02 04:31:24,Brezza,1,988120,EMI,Gujarat,Ahmedabad
ORD-MAR-21562,Maruti,aaecb7345eb581d8,DLR-142,2024-03-17 22:56:34,Dzire,1,680906,EMI,Maharashtra,Nagpur
ORD-MAR-21563,Maruti,a85032aa2244b05f,DLR-134,2025-04-20 05:00:02,Ignis,1,669680,Finance,Karnataka,Mysuru
ORD-MAR-21564,Maruti,9593c6ef512d107e,DLR-149,2024-04-15 18:39:18,Dzire,1,833673,Cash,Gujarat,Vadodara
ORD-MAR-21565,Maruti,1ce2fb6d35142a6b,DLR-131,2024-11-10 18:37:15,Fronx,1,1059439,Cash,Gujarat,Surat
ORD-MAR-21566,Maruti,5d1c75179a62b7c0,DLR-109,2024-02-02 19:49:54,Brezza,1,1055585,Lease,Uttar Pradesh,Kanpur
ORD-MAR-21567,Maruti,b9589a20b7c30f16,DLR-105,2024-11-01 13:12:49,Baleno,1,777239,Finance,Telangana,Nizamabad
ORD-MAR-21568,Maruti,e9b46e58098626ab,DLR-100,2024-12-23 21:13:11,Fronx,1,1001215,Finance,Gujarat,Surat
ORD-MAR-21569,Maruti,b4cfe00241776017,DLR-138,2025-05-31 18:11:55,Swift,1,697025,Lease,Bihar,Patna
ORD-MAR-21570,Maruti,385515e249cd0f5d,DLR-107,2024-10-01 23:43:02,Fronx,1,1011700,Finance,West Bengal,Howrah
ORD-MAR-21571,Maruti,d5541284c6c5d94d,DLR-135,2024-06-29 16:07:52,Baleno,1,779650,EMI,Uttar Pradesh,Kanpur
ORD-MAR-21572,Maruti,b76beb5dce508f51,DLR-125,2024-06-08 02:24:03,Baleno,1,804438,Cash,Delhi NCR,Noida
ORD-MAR-21573,Maruti,de1b7926293520e2,DLR-111,2024-06-14 23:33:39,Fronx,1,998253,Finance,Karnataka,Mangalore
ORD-MAR-21574,Maruti,b4bdcfc55f51a3db,DLR-147,2025-07-09 23:48:26,Baleno,1,738956,Finance,Tamil Nadu,Chennai
ORD-MAR-21575,Maruti,ae598634766d6c4d,DLR-128,2024-09-14 05:27:21,Dzire,1,836800,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21576,Maruti,a14b5bcf3706a796,DLR-136,2024-08-24 22:12:15,WagonR,4,545477,Finance,Bihar,Gaya
ORD-MAR-21577,Maruti,0f19bdfa81025e9d,DLR-123,2025-08-10 03:10:48,Ertiga,1,1181254,Finance,Bihar,Patna
ORD-MAR-21578,Maruti,97a2c5e2ad4c747c,DLR-123,2025-03-09 14:57:05,Ignis,1,686413,Finance,Uttar Pradesh,Kanpur
ORD-MAR-21579,Maruti,ca6d57b0ba6b7db0,DLR-102,2024-09-27 16:45:30,Brezza,1,1053114,Finance,Karnataka,Mysuru
ORD-MAR-21580,Maruti,00b3b79c0e9372ee,DLR-147,2025-02-01 11:12:21,Brezza,1,986640,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21581,Maruti,fa16cce71b2c014d,DLR-133,2024-08-18 15:26:53,Baleno,1,726795,Finance,Gujarat,Ahmedabad
ORD-MAR-21582,Maruti,668e8922b0f59dbc,DLR-142,2024-05-31 04:57:12,Fronx,1,1049297,Finance,West Bengal,Kolkata
ORD-MAR-21583,Maruti,b5272440fdd7ecc9,DLR-126,2025-04-17 19:04:30,Ertiga,1,1067842,Finance,Telangana,Hyderabad
ORD-MAR-21584,Maruti,638526f85b0606ca,DLR-128,2025-05-15 11:00:52,Swift,1,617212,Finance,Rajasthan,Jodhpur
ORD-MAR-21585,Maruti,bec053ac982655de,DLR-111,2024-07-28 12:59:29,WagonR,1,535474,Lease,Delhi NCR,New Delhi
ORD-MAR-21586,Maruti,1f7d08f255e505ff,DLR-119,2024-10-02 08:07:14,Baleno,1,815116,Cash,Telangana,Nizamabad
ORD-MAR-21587,Maruti,9c1fbb5ec19b180b,DLR-112,2025-05-02 14:45:54,Grand Vitara,1,1875198,Lease,Uttar Pradesh,Varanasi
ORD-MAR-21588,Maruti,702209215937b671,DLR-133,2025-02-08 23:25:37,Baleno,1,723398,EMI,Bihar,Patna
ORD-MAR-21589,Maruti,614152cc0f161bd6,DLR-103,2024-09-13 00:52:57,Fronx,1,1073488,EMI,Uttar Pradesh,Lucknow
ORD-MAR-21590,Maruti,98a02fa70e938768,DLR-141,2024-07-11 22:25:30,Swift,1,673998,Lease,Bihar,Gaya
ORD-MAR-21591,Maruti,e4ce7f56e7e7e939,DLR-146,2024-07-19 06:19:47,Brezza,1,1201358,Finance,Telangana,Nizamabad
ORD-MAR-21592,Maruti,3debc45c2409ba68,DLR-148,2025-01-08 04:39:29,Fronx,1,935116,Finance,Karnataka,Mangalore
ORD-MAR-21593,Maruti,df8138f149f15d45,DLR-110,2024-05-02 05:37:59,Brezza,1,1182206,Finance,Delhi NCR,Gurugram
ORD-MAR-21594,Maruti,58f04f26fcfdd8b7,DLR-119,2024-07-06 09:40:08,Fronx,1,917028,Finance,West Bengal,Asansol
ORD-MAR-21595,Maruti,565a2ed4f8a61ee9,DLR-108,2024-05-02 00:38:45,WagonR,1,564794,Cash,Uttar Pradesh,Varanasi
ORD-MAR-21596,Maruti,40c32fe26063463b,DLR-147,2025-04-02 15:59:45,Brezza,1,1033088,Finance,Delhi NCR,Noida
ORD-MAR-21597,Maruti,ad860ece0d94c6d6,DLR-133,2025-07-21 18:02:22,Alto,1,443047,EMI,Telangana,Warangal
ORD-MAR-21598,Maruti,4f51a542e0e6376e,DLR-121,2024-07-05 20:44:27,Brezza,1,1142677,EMI,Bihar,Gaya
ORD-MAR-21599,Maruti,6159e2b5d052f6e2,DLR-123,2025-07-31 16:18:26,Ignis,1,687303,Finance,West Bengal,Howrah
ORD-MAR-21600,Maruti,fd700b2a75506bea,DLR-101,2025-04-18 16:49:15,Fronx,1,1008413,Cash,Uttar Pradesh,Lucknow
ORD-MAR-21601,Maruti,6417dec00b89e72e,DLR-113,2024-06-20 07:58:21,Baleno,1,846066,EMI,Rajasthan,Jodhpur
ORD-MAR-21602,Maruti,57fd791975b77b93,DLR-126,2024-02-08 23:21:02,Ignis,1,584650,Lease,Delhi NCR,Noida
ORD-MAR-21603,Maruti,d0b6628cf76a81e3,DLR-138,2024-03-21 14:41:40,Grand Vitara,1,1778631,Lease,Uttar Pradesh,Kanpur
ORD-MAR-21604,Maruti,efa6701ee273dc39,DLR-110,2025-06-27 11:28:51,Brezza,1,1175988,Finance,Gujarat,Ahmedabad
ORD-MAR-21605,Maruti,def2bad937385d14,DLR-142,2024-12-11 23:00:43,WagonR,1,512353,Cash,Maharashtra,Nagpur
ORD-MAR-21606,Maruti,831a8ffda186d169,DLR-143,2024-03-18 01:20:33,Brezza,1,1176917,Finance,West Bengal,Howrah
ORD-MAR-21607,Maruti,7e1f39f891876125,DLR-134,2024-12-09 00:22:00,Swift,1,707920,Finance,West Bengal,Howrah
ORD-MAR-21608,Maruti,f1e3b7e327ba41c4,DLR-129,2025-04-06 01:42:10,Alto,1,403167,Finance,Telangana,Nizamabad
ORD-MAR-21609,Maruti,751db5d34de86cc1,DLR-135,2024-02-08 04:37:14,Dzire,1,760927,EMI,Delhi NCR,Gurugram
ORD-MAR-21610,Maruti,8c92ec30a8211384,DLR-109,2024-11-02 18:44:32,Brezza,1,1007416,Finance,Telangana,Nizamabad
ORD-MAR-21611,Maruti,48c74bb78b33928d,DLR-129,2024-12-18 04:00:07,Alto,1,411293,EMI,Delhi NCR,Gurugram
ORD-MAR-21612,Maruti,8fc60f24eb4119fc,DLR-114,2025-02-24 12:11:06,Baleno,1,751169,Finance,Tamil Nadu,Chennai
ORD-MAR-21613,Maruti,f3fd108976243a48,DLR-128,2025-08-24 21:16:52,Grand Vitara,1,1842643,Finance,Rajasthan,Jodhpur
ORD-MAR-21614,Maruti,d58bc98e2ad16da6,DLR-102,2024-01-19 02:40:58,Brezza,1,1049595,Finance,Tamil Nadu,Madurai
ORD-MAR-21615,Maruti,194cedf8fb0897a2,DLR-115,2025-04-21 07:17:03,Brezza,1,1167975,Finance,Rajasthan,Jaipur
ORD-MAR-21616,Maruti,8ebd39f41b94cbde,DLR-106,2024-04-16 16:42:19,Brezza,1,1093628,Finance,Delhi NCR,New Delhi
ORD-MAR-21617,Maruti,b7178d26fe5a5039,DLR-127,2024-04-30 08:56:33,Fronx,1,981802,EMI,Rajasthan,Jodhpur
ORD-MAR-21618,Maruti,1b070066d97f367a,DLR-104,2025-05-02 04:28:49,Swift,1,652200,Lease,Tamil Nadu,Madurai
ORD-MAR-21619,Maruti,f153557255eb4dc2,DLR-101,2025-02-16 19:48:55,Dzire,1,779637,Finance,Bihar,Bhagalpur
ORD-MAR-21620,Maruti,d99c21445acf35a7,DLR-136,2024-11-11 21:02:53,Brezza,1,1040628,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21621,Maruti,e3cb799f90b066c8,DLR-143,2024-07-25 14:16:06,WagonR,1,489407,Finance,West Bengal,Asansol
ORD-MAR-21622,Maruti,a464a0730bb8a0ed,DLR-122,2025-08-30 16:52:12,Swift,1,620496,Finance,Bihar,Gaya
ORD-MAR-21623,Maruti,f2970a188ce957f2,DLR-119,2024-11-10 06:04:51,Fronx,1,884961,Finance,Delhi NCR,Noida
ORD-MAR-21624,Maruti,ed12c1aba2f73227,DLR-139,2025-02-13 14:50:01,Ignis,1,605401,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21625,Maruti,005fec434d2bd80a,DLR-101,2025-08-11 17:15:45,Brezza,1,1070790,Cash,Gujarat,Vadodara
ORD-MAR-21626,Maruti,4d8469a2e601fe94,DLR-105,2025-02-07 06:03:08,WagonR,1,574562,EMI,Gujarat,Surat
ORD-MAR-21627,Maruti,5f6bf4d369ee7512,DLR-102,2025-07-27 21:52:37,Brezza,1,1186596,Lease,Delhi NCR,Noida
ORD-MAR-21628,Maruti,03d1f76d5b785879,DLR-147,2025-05-06 18:58:27,Grand Vitara,1,1784029,Finance,Gujarat,Surat
ORD-MAR-21629,Maruti,82ccb92d61a13d59,DLR-115,2024-02-01 03:13:25,Brezza,1,1084502,Lease,Bihar,Patna
ORD-MAR-21630,Maruti,9e30e9e1c7e3d811,DLR-149,2025-02-12 03:22:48,Brezza,1,1004816,Finance,Gujarat,Vadodara
ORD-MAR-21631,Maruti,ccbb7414fbca8014,DLR-135,2024-04-04 08:21:55,Brezza,1,1193994,Finance,West Bengal,Kolkata
ORD-MAR-21632,Maruti,115710e13b968882,DLR-135,2024-06-16 01:42:22,Swift,1,751862,EMI,Gujarat,Vadodara
ORD-MAR-21633,Maruti,cad61ff180944a76,DLR-103,2024-02-16 05:49:55,Swift,1,763200,EMI,Rajasthan,Jaipur
ORD-MAR-21634,Maruti,d8d0fb3e51cb8293,DLR-129,2025-03-04 15:48:10,Brezza,1,1056694,Lease,Gujarat,Surat
ORD-MAR-21635,Maruti,84ff876956aa1f17,DLR-101,2025-08-07 17:41:39,Ertiga,1,1030954,EMI,Uttar Pradesh,Lucknow
ORD-MAR-21636,Maruti,0c43bf48e8026407,DLR-148,2025-07-16 15:56:40,Fronx,1,1115888,Finance,Gujarat,Surat
ORD-MAR-21637,Maruti,f61aca170bd0e6f5,DLR-123,2024-02-21 19:49:43,Brezza,1,1112968,Finance,Rajasthan,Jaipur
ORD-MAR-21638,Maruti,c11566d9bb895dd0,DLR-131,2025-06-26 01:48:42,Baleno,1,846877,Lease,Tamil Nadu,Madurai
ORD-MAR-21639,Maruti,645b0b421496aa3b,DLR-129,2024-09-01 11:40:29,Alto,1,434632,EMI,Tamil Nadu,Madurai
ORD-MAR-21640,Maruti,988a9e3b28514623,DLR-121,2024-07-27 14:26:17,Brezza,1,1129280,Finance,Karnataka,Mangalore
ORD-MAR-21641,Maruti,03325a3b5a0c0082,DLR-104,2024-08-21 19:48:40,Ignis,6,610603,Finance,Rajasthan,Udaipur
ORD-MAR-21642,Maruti,1a0c54e9b8615176,DLR-106,2025-01-02 06:00:48,Fronx,1,970764,Lease,Maharashtra,Pune
ORD-MAR-21643,Maruti,6b4a8588a1c75cf7,DLR-149,2024-11-03 17:36:19,Ertiga,1,1093833,Cash,Gujarat,Vadodara
ORD-MAR-21644,Maruti,7fd6a37eed7122ef,DLR-143,2025-02-20 03:23:57,Fronx,1,1018752,Finance,Karnataka,Mangalore
ORD-MAR-21645,Maruti,d418567a910f22f1,DLR-141,2024-10-02 11:31:55,Ertiga,1,1128286,EMI,Uttar Pradesh,Lucknow
ORD-MAR-21646,Maruti,3903e5f65545f9cf,DLR-114,2025-05-05 10:12:51,Brezza,1,1029635,Finance,Delhi NCR,Noida
ORD-MAR-21647,Maruti,182e5ae32b10e1dd,DLR-142,2025-01-01 17:49:09,Grand Vitara,1,1775423,Lease,Bihar,Bhagalpur
ORD-MAR-21648,Maruti,b7ab6ec3c98b88a5,DLR-139,2024-02-06 21:17:52,Fronx,1,910803,Finance,Maharashtra,Mumbai
ORD-MAR-21649,Maruti,03de8302307005c6,DLR-115,2024-09-30 21:20:09,Fronx,1,931656,Lease,Uttar Pradesh,Kanpur
ORD-MAR-21650,Maruti,965b9484c0b3362d,DLR-138,2024-03-01 01:38:20,Swift,1,736018,Cash,Telangana,Hyderabad
ORD-MAR-21651,Maruti,57bf16113a2173c3,DLR-109,2024-03-11 06:17:22,Grand Vitara,1,1706156,Lease,Rajasthan,Jaipur
ORD-MAR-21652,Maruti,51128a0f13f839eb,DLR-142,2025-04-09 15:00:34,Swift,1,627527,Cash,Gujarat,Surat
ORD-MAR-21653,Maruti,6151e474b3f779cb,DLR-130,2025-02-18 03:56:13,Fronx,1,1038119,Finance,Telangana,Warangal
ORD-MAR-21654,Maruti,860b135082294932,DLR-141,2024-03-24 13:24:23,Baleno,1,815056,Finance,Telangana,Nizamabad
ORD-MAR-21655,Maruti,2c1a6859b0b17a12,DLR-148,2024-07-02 14:00:14,Dzire,1,811842,Finance,West Bengal,Asansol
ORD-MAR-21656,Maruti,024f861b5eb616f7,DLR-112,2025-08-01 06:36:42,Brezza,1,1155772,Finance,Maharashtra,Mumbai
ORD-MAR-21657,Maruti,d7c2747be0cd4294,DLR-131,2024-05-04 12:29:43,Alto,1,426180,EMI,Gujarat,Ahmedabad
ORD-MAR-21658,Maruti,c7c6d209af0bd467,DLR-126,2025-02-16 18:57:55,Fronx,1,937646,Finance,Telangana,Nizamabad
ORD-MAR-21659,Maruti,4fa07c6a0addcbe6,DLR-100,2024-07-01 09:50:27,WagonR,1,581266,EMI,Delhi NCR,Noida
ORD-MAR-21660,Maruti,55c7d30b4b1e51b4,DLR-134,2024-09-05 19:50:23,WagonR,1,571771,Finance,Delhi NCR,Gurugram
ORD-MAR-21661,Maruti,30e134f8e8aefea9,DLR-128,2024-02-04 03:28:34,Dzire,1,777927,EMI,Tamil Nadu,Madurai
ORD-MAR-21662,Maruti,eb7194e9e9c1f021,DLR-112,2024-03-28 10:15:14,Ignis,1,589414,Finance,Bihar,Bhagalpur
ORD-MAR-21663,Maruti,37a3186e9bce3f31,DLR-119,2024-04-14 03:41:45,Dzire,1,711030,Finance,Rajasthan,Jodhpur
ORD-MAR-21664,Maruti,5b991479b77c6448,DLR-148,2025-03-01 18:03:29,Dzire,1,809127,Finance,West Bengal,Howrah
ORD-MAR-21665,Maruti,1b974eaa211f7881,DLR-101,2025-04-25 15:47:47,Ignis,1,596129,Finance,Tamil Nadu,Madurai
ORD-MAR-21666,Maruti,3eddc4de07ec24b7,DLR-126,2025-05-26 00:46:40,Brezza,1,1101110,EMI,Gujarat,Surat
ORD-MAR-21667,Maruti,3a1257b212ecd70b,DLR-120,2025-02-13 07:31:01,Ignis,1,724308,Cash,Telangana,Warangal
ORD-MAR-21668,Maruti,193ce2a3a4cfd6a8,DLR-137,2025-01-13 11:10:36,Swift,1,769390,Cash,Delhi NCR,Gurugram
ORD-MAR-21669,Maruti,13c3a468f492367c,DLR-144,2025-07-16 01:40:24,Fronx,1,967706,Finance,Delhi NCR,Gurugram
ORD-MAR-21670,Maruti,a7737b75c8e8f9f6,DLR-103,2025-03-24 23:41:56,Ignis,1,580919,Finance,Tamil Nadu,Chennai
ORD-MAR-21671,Maruti,9c12c132a098f70e,DLR-143,2025-07-10 15:04:21,Brezza,1,989351,EMI,Tamil Nadu,Coimbatore
ORD-MAR-21672,Maruti,6e97f4cdf3cd24ed,DLR-137,2024-03-08 09:12:16,Fronx,1,986611,Finance,Karnataka,Mysuru
ORD-MAR-21673,Maruti,ca3ba1d06dc5232c,DLR-127,2024-11-04 09:15:10,Fronx,1,928768,Finance,Delhi NCR,Noida
ORD-MAR-21674,Maruti,059ff26b7313f23c,DLR-130,2024-08-28 03:16:57,Fronx,1,1017804,Finance,Uttar Pradesh,Kanpur
ORD-MAR-21675,Maruti,65f530bee33f9999,DLR-136,2025-05-14 21:13:56,Fronx,1,1027271,Finance,Delhi NCR,New Delhi
ORD-MAR-21676,Maruti,4ed36877a063242b,DLR-108,2025-06-27 08:05:16,Fronx,1,987708,Finance,Delhi NCR,New Delhi
ORD-MAR-21677,Maruti,1849663a3168aa28,DLR-115,2025-03-16 11:45:40,Fronx,1,1011859,Finance,Maharashtra,Pune
ORD-MAR-21678,Maruti,4efc832986787ec6,DLR-131,2024-05-18 00:57:48,Grand Vitara,1,1751581,Finance,Telangana,Nizamabad
ORD-MAR-21679,Maruti,935a8743e891e485,DLR-111,2025-02-20 23:23:56,Ignis,1,685069,Finance,West Bengal,Asansol
ORD-MAR-21680,Maruti,ccc1d129987e2c7b,DLR-133,2025-03-31 02:39:51,Fronx,1,978734,EMI,Rajasthan,Jodhpur
ORD-MAR-21681,Maruti,9d8149fca3e3acf2,DLR-140,2025-01-04 04:51:08,WagonR,1,510270,Finance,Tamil Nadu,Coimbatore
ORD-MAR-21682,Maruti,6c4d5e4387342fee,DLR-132,2024-03-15 18:28:41,Fronx,1,1005034,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21683,Maruti,3cf7610846f0295f,DLR-107,2024-10-18 06:23:58,Baleno,1,809622,EMI,Delhi NCR,Noida
ORD-MAR-21684,Maruti,fc0bf4fd4a0c1566,DLR-115,2025-05-09 22:52:24,Fronx,1,999662,EMI,Delhi NCR,New Delhi
ORD-MAR-21685,Maruti,af2014468e08341b,DLR-103,2025-05-18 22:06:41,Brezza,1,1024383,Finance,Karnataka,Mysuru
ORD-MAR-21686,Maruti,81b7021f0ad963ba,DLR-118,2025-04-26 13:26:33,WagonR,1,535966,Finance,Delhi NCR,New Delhi
ORD-MAR-21687,Maruti,d474a7f70feaa9ad,DLR-147,2024-10-04 22:53:26,Fronx,1,1060491,Finance,West Bengal,Asansol
ORD-MAR-21688,Maruti,86b994220670cc7b,DLR-111,2025-07-31 04:05:41,Grand Vitara,1,2057839,Lease,Gujarat,Vadodara
ORD-MAR-21689,Maruti,f86534eaf12ef292,DLR-122,2024-05-04 02:03:07,Brezza,7,1020963,Finance,Rajasthan,Udaipur
ORD-MAR-21690,Maruti,529ca93849e9a0b2,DLR-140,2025-03-17 07:13:03,Ignis,1,630982,Lease,Bihar,Patna
ORD-MAR-21691,Maruti,1437bee0019b1b17,DLR-130,2025-01-26 07:42:54,Fronx,1,921549,Cash,Gujarat,Ahmedabad
ORD-MAR-21692,Maruti,621d0718c917f149,DLR-106,2024-07-01 08:39:59,Fronx,1,1034947,Finance,Bihar,Bhagalpur
ORD-MAR-21693,Maruti,2b37effa7ceefa40,DLR-116,2024-02-03 06:45:36,Brezza,1,1204329,Finance,Karnataka,Mangalore
ORD-MAR-21694,Maruti,85ff6ed5012ef062,DLR-119,2024-06-10 01:00:34,Ertiga,1,1172468,Cash,Uttar Pradesh,Kanpur
ORD-MAR-21695,Maruti,ebf9382e8ab0c4ad,DLR-118,2024-06-29 01:14:05,Brezza,1,1144860,Finance,Karnataka,Mysuru
ORD-MAR-21696,Maruti,5fb70d29740e5b1c,DLR-128,2024-12-11 01:07:43,Alto,1,355602,Finance,Gujarat,Ahmedabad
ORD-MAR-21697,Maruti,9dadb7bbd1f57867,DLR-107,2024-12-16 03:11:42,Fronx,1,933928,Finance,West Bengal,Asansol
ORD-MAR-21698,Maruti,524fcc8b0998d3f3,DLR-130,2024-12-14 13:58:02,Baleno,1,826918,Lease,Bihar,Gaya
ORD-MAR-21699,Maruti,bae0680bf4bb91c8,DLR-114,2024-12-25 20:45:23,Ertiga,1,1011795,Finance,Tamil Nadu,Madurai
ORD-MAR-21700,Maruti,a6a3169cf0cfe6f9,DLR-120,2024-12-18 06:40:25,Brezza,1,1021618,Finance,Rajasthan,Jaipur
ORD-MAR-21701,Maruti,7965508b49d70da3,DLR-133,2025-03-09 23:47:12,Brezza,1,994559,Lease,Delhi NCR,Gurugram
ORD-MAR-21702,Maruti,8491c83709162eb9,DLR-104,2025-07-09 05:17:37,Baleno,1,707946,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21703,Maruti,e75387e8a2345e30,DLR-132,2024-10-13 12:46:07,Fronx,1,1105270,Finance,Tamil Nadu,Chennai
ORD-MAR-21704,Maruti,fbfb1a3f716a9ba4,DLR-116,2025-07-22 16:42:14,Fronx,1,893362,Finance,Gujarat,Ahmedabad
ORD-MAR-21705,Maruti,4d79284ab067fb4a,DLR-101,2024-05-23 00:19:15,Swift,1,637514,Cash,Karnataka,Mysuru
ORD-MAR-21706,Maruti,8ba6050b1193c243,DLR-148,2025-05-04 09:36:29,Fronx,1,913795,Finance,Bihar,Gaya
ORD-MAR-21707,Maruti,86b84932fbd0d578,DLR-128,2024-04-22 20:11:09,Fronx,1,1076610,EMI,Maharashtra,Nagpur
ORD-MAR-21708,Maruti,295e17ea48d315c7,DLR-120,2024-11-03 14:22:49,Fronx,1,952396,Finance,Karnataka,Mysuru
ORD-MAR-21709,Maruti,bfaea0af07993efd,DLR-107,2024-02-29 12:52:20,Ertiga,1,1032187,EMI,Uttar Pradesh,Lucknow
ORD-MAR-21710,Maruti,f2feaf3269602457,DLR-141,2024-12-16 19:18:41,Fronx,1,1119492,EMI,Rajasthan,Jodhpur
ORD-MAR-21711,Maruti,c997367a7ad4dca8,DLR-148,2024-03-27 03:31:55,Fronx,1,1063467,EMI,Maharashtra,Pune
ORD-MAR-21712,Maruti,6ee199fad7cd8e9a,DLR-109,2024-09-17 12:08:28,Fronx,1,1005872,Finance,Bihar,Patna
ORD-MAR-21713,Maruti,67a18a2e66413a1c,DLR-134,2025-02-05 20:31:53,Ignis,1,579301,Finance,West Bengal,Kolkata
ORD-MAR-21714,Maruti,5d506155b1b06265,DLR-122,2024-12-03 05:41:02,Fronx,1,908008,Lease,Uttar Pradesh,Kanpur
ORD-MAR-21715,Maruti,3f3ee0b7a58f39e6,DLR-118,2025-06-09 19:21:22,Brezza,1,976802,Cash,Rajasthan,Udaipur
ORD-MAR-21716,Maruti,9153fe3363aba478,DLR-100,2024-02-23 05:33:48,Ertiga,1,1040849,Finance,Karnataka,Bengaluru
ORD-MAR-21717,Maruti,ab49894de550721c,DLR-116,2024-08-08 12:18:42,Brezza,1,1207141,Finance,Maharashtra,Pune
ORD-MAR-21718,Maruti,42154a550fe96f6a,DLR-127,2024-08-19 18:08:58,WagonR,1,572791,Finance,Rajasthan,Udaipur
ORD-MAR-21719,Maruti,6da9fa7bcd6e23a3,DLR-120,2024-09-29 18:02:33,Brezza,1,1134080,EMI,Telangana,Nizamabad
ORD-MAR-21720,Maruti,e2791c70e545e621,DLR-119,2024-03-15 09:01:01,Brezza,1,1150590,Finance,Tamil Nadu,Madurai
ORD-MAR-21721,Maruti,61dc37bd87633e82,DLR-108,2025-06-30 19:22:54,Brezza,1,1071506,Finance,Delhi NCR,Noida
ORD-MAR-21722,Maruti,b76c9e4352806b9d,DLR-137,2024-01-27 23:58:07,Brezza,1,1086872,EMI,Gujarat,Surat
ORD-MAR-21723,Maruti,090f6d32cd710318,DLR-145,2024-04-29 16:25:01,Ertiga,1,1030911,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21724,Maruti,37b2543caf82ed9b,DLR-114,2024-05-20 07:06:25,Brezza,1,1221987,Finance,Bihar,Bhagalpur
ORD-MAR-21725,Maruti,e63e46ad97835e78,DLR-100,2024-05-28 00:20:43,Dzire,1,745898,Finance,West Bengal,Asansol
ORD-MAR-21726,Maruti,ac1990c954047b61,DLR-106,2024-09-14 02:47:46,Fronx,1,956745,Finance,Rajasthan,Jodhpur
ORD-MAR-21727,Maruti,ef694e14fd433736,DLR-128,2024-09-10 01:07:48,WagonR,1,498382,Finance,Tamil Nadu,Madurai
ORD-MAR-21728,Maruti,3b5ef17b65f8a7e8,DLR-100,2024-01-12 10:16:29,WagonR,1,513716,EMI,Gujarat,Vadodara
ORD-MAR-21729,Maruti,9d6d7901d5e6bf4b,DLR-101,2024-07-25 21:48:39,Fronx,1,1077017,Finance,Telangana,Warangal
ORD-MAR-21730,Maruti,db574d63d689ac43,DLR-104,2024-03-06 23:37:43,Ertiga,1,1013916,Finance,Gujarat,Vadodara
ORD-MAR-21731,Maruti,b26312b96a7ff157,DLR-111,2024-12-04 15:19:42,Brezza,1,1113788,Lease,Uttar Pradesh,Varanasi
ORD-MAR-21732,Maruti,792784386a9aa2a8,DLR-139,2024-02-07 23:55:08,Ertiga,1,1148614,Finance,Maharashtra,Nagpur
ORD-MAR-21733,Maruti,811a9172fd818c17,DLR-146,2024-02-13 01:59:38,Ignis,1,654223,Cash,Uttar Pradesh,Lucknow
ORD-MAR-21734,Maruti,f0bd9845d14948a9,DLR-123,2025-04-28 15:57:22,Ignis,1,641423,Finance,Rajasthan,Jaipur
ORD-MAR-21735,Maruti,da80298bd518129d,DLR-119,2025-08-09 07:34:12,Brezza,1,1122847,Lease,Rajasthan,Jodhpur
